Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2022-04-18,1056.4831617075206,0.3799034119238888,0,0.48824856,989.03,1014.92,973.41,1004.29,17238407.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-19,1053.4511643576623,0.4123640549100424,1,0.92054886,1005.06,1034.94,995.325,1028.15,16615944.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-20,1053.5634977030754,0.39237453330335353,0,0.010315303,1030.0,1034.0,975.2501,977.2,21616141.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-21,1046.7351681989433,0.3389273160543081,0,0.2694622,1074.73,1092.22,996.415,1008.78,35138779.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-22,1044.018306002021,0.2261952019273572,0,0.3442892,1014.91,1034.85,994.0001,1005.05,23232186.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-25,1043.9936996501685,0.18815335084764465,0,0.14906858,978.97,1008.62,975.3,998.02,22780445.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-26,1049.9514457273485,0.2285329116100671,0,0.03582317,995.43,1000.0,875.0,876.42,44694524.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-27,1045.7337297976019,0.2881165754904325,0,0.15484732,898.58,918.0,877.36,881.51,25652132.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-28,1037.612764440179,0.2854681347459193,1,0.7898446,899.98,900.0,821.7,877.51,41649509.0,,0.104,11.84,0.0726,2.04,2.507
2022-04-29,1026.0650302618744,0.2835097204536671,1,0.78692347,902.25,934.3999,870.0,870.76,29377665.0,,0.104,11.84,0.0726,2.04,2.507
2022-05-02,1012.6843234658243,0.31161074047003284,1,0.7953683,860.77,906.3599,848.03,902.94,25260457.0,,0.104,11.84,0.0726,2.04,2.507
2022-05-03,996.2178597903253,0.3976777074749592,1,0.6705546,903.18,924.08,888.59,909.25,21236525.0,,0.104,11.84,0.0726,2.04,2.507
2022-05-04,968.7284860008956,0.4131066681985717,1,0.9745209,903.94,955.5,885.28,952.62,27039655.0,,0.104,11.84,0.0726,2.04,2.507
2022-05-05,947.189770589471,0.37850128573126457,0,0.023372317,939.21,945.6,857.7,873.28,30839731.0,,0.104,11.84,0.0726,2.04,2.507
