Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2022-01-13,171.86840666651725,0.6667439696821602,0,0.29773042,169.0,170.42,168.46,168.76,6159444.0,,0.201,5.17,0.158,5.79,0.463
2022-01-14,171.15563469946383,0.777372937645589,0,0.2635732,168.625,168.65,167.15,167.84,5847839.0,,0.201,5.17,0.158,5.79,0.463
2022-01-18,170.07835607409476,0.2614271428488428,0,0.3437867,167.1,167.715,166.01,167.1,7329346.0,,0.201,5.17,0.158,5.79,0.463
2022-01-19,168.81007118105887,0.3308221701811916,0,0.3393647,167.2,168.72,166.3165,166.58,5921517.0,,0.201,5.17,0.158,5.79,0.463
2022-01-20,167.52396969854829,0.599969079843303,0,0.11774101,167.29,167.859,164.93,165.25,6011300.0,,0.201,5.17,0.158,5.79,0.463
2022-01-21,166.29930257201192,0.5651989582085386,0,0.40019155,166.19,167.99,164.47,164.87,10550302.0,,0.201,5.17,0.158,5.79,0.463
2022-01-24,165.18260441124437,0.4604844771299066,1,0.73864394,164.0,164.17,158.26,162.97,14087602.0,,0.201,5.17,0.158,5.79,0.463
2022-01-25,164.03687751770016,0.21401361075685996,1,0.9665549,162.36,168.41,161.58,167.63,14081247.0,,0.201,5.17,0.158,5.79,0.463
2022-01-26,163.4662649297714,0.08356267604643657,1,0.9549298,167.54,169.22,166.23,168.38,9963229.0,,0.201,5.17,0.158,5.79,0.463
2022-01-27,163.88987198770045,0.0684999472990798,1,0.8639293,169.39,171.91,169.0,170.59,9068738.0,,0.201,5.17,0.158,5.79,0.463
2022-01-28,165.3868267971277,0.17429493319985942,1,0.9797717,170.86,171.84,169.3,171.79,9783217.0,,0.201,5.17,0.158,5.79,0.463
2022-01-31,167.4782636553049,0.3364198890237156,1,0.9691064,171.5,172.62,170.82,172.29,8054895.0,,0.201,5.17,0.158,5.79,0.463
2022-02-01,169.4574393802881,0.1747348018093348,0,0.29532218,171.74,171.98,169.43,170.88,8154721.0,,0.201,5.17,0.158,5.79,0.463
