Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2022-01-06,286.4952265997231,0.21257427620444286,1,0.61945844,276.4,284.3799,270.65,281.78,45418637.0,,1.192,33.88,0.558,2.94,1.765
2022-01-07,280.22230656862257,0.23691971085992033,0,0.034770392,281.41,284.22,270.57,272.47,40993851.0,,1.192,33.88,0.558,2.94,1.765
2022-01-10,275.6909773056209,0.28770929737370937,1,0.8211183,265.81,274.69,256.4384,274.0,59468095.0,,1.192,33.88,0.558,2.94,1.765
2022-01-11,272.6014113616943,0.23253522576976515,1,0.8988931,273.225,280.65,268.39,278.17,40276508.0,,1.192,33.88,0.558,2.94,1.765
2022-01-12,273.39527125701306,0.24810706037949307,1,0.8063377,280.665,285.95,276.08,279.99,38341348.0,,1.192,33.88,0.558,2.94,1.765
2022-01-13,274.9227958624065,0.41453297980607395,0,0.14524408,283.79,284.8,264.98,265.75,53886809.0,,1.192,33.88,0.558,2.94,1.765
2022-01-14,274.44145908251403,0.3914800847694672,0,0.38838413,263.0,271.969,262.1001,269.42,39583235.0,,1.192,33.88,0.558,2.94,1.765
2022-01-18,276.8593656015396,0.2004114255839728,0,0.026895992,262.6,266.38,257.7,259.03,42267538.0,,1.192,33.88,0.558,2.94,1.765
2022-01-19,279.31768104106186,0.18049958927579013,0,0.017908528,260.79,265.4317,250.52,250.67,48360408.0,,1.192,33.88,0.558,2.94,1.765
2022-01-20,281.5873840679228,0.10556689028091036,0,0.023455612,253.04,255.7904,240.78,241.5,43518073.0,,1.192,33.88,0.558,2.94,1.765
2022-01-21,281.58300237774847,0.12532404419296486,0,0.025049966,235.07,248.23,232.63,233.74,71895784.0,,1.192,33.88,0.558,2.94,1.765
2022-01-24,280.45781929463146,0.36864671739618465,1,0.7823321,223.3,233.8,208.88,233.72,91581063.0,,1.192,33.88,0.558,2.94,1.765
2022-01-25,279.3641194668412,0.39406570555845705,0,0.4070121,225.46,229.43,220.0,223.24,66461636.0,,1.192,33.88,0.558,2.94,1.765
2022-01-26,276.73959940344093,0.17454985606700293,0,0.3706974,232.4,240.57,223.0,227.72,75595873.0,,1.192,33.88,0.558,2.94,1.765
2022-01-27,274.13665073782204,0.11089636815300769,0,0.26311612,235.68,239.95,216.75,219.44,57335272.0,,1.192,33.88,0.558,2.94,1.765
2022-01-28,270.61498273208736,0.0958843057530707,1,0.8567112,220.1215,228.58,212.96,228.4,54377425.0,,1.192,33.88,0.558,2.94,1.765
2022-01-31,266.9867435325682,0.3315953468825773,1,0.98031574,231.82,245.09,230.52,244.86,56467968.0,,1.192,33.88,0.558,2.94,1.765
2022-02-01,264.16560916647313,0.20052511780971466,1,0.75557065,251.04,251.45,238.9001,246.38,51892517.0,,1.192,33.88,0.558,2.94,1.765
2022-02-02,261.50881939053534,0.16369163898501068,1,0.62238073,257.94,258.17,245.5301,252.42,54341941.0,,1.192,33.88,0.558,2.94,1.765
2022-02-03,260.03446178928016,0.20182199150281657,0,0.06269602,244.58,250.77,237.8,239.48,41017778.0,,1.192,33.88,0.558,2.94,1.765
2022-02-04,259.9321724180877,0.09662651078877191,0,0.12725052,239.72,246.35,236.32,243.19,35482850.0,,1.192,33.88,0.558,2.94,1.765
2022-02-07,258.4109519538283,0.3182624944312336,1,0.6715771,243.72,251.82,242.02,247.28,37686750.0,,1.192,33.88,0.558,2.94,1.765
2022-02-08,258.0297698755562,0.2707861078680994,1,0.8157509,243.59,252.3,239.8,251.08,41035864.0,,1.192,33.88,0.558,2.94,1.765
2022-02-09,256.2095084194839,0.28244639987271947,1,0.9914272,256.22,267.25,253.53,267.05,52428166.0,,1.192,33.88,0.558,2.94,1.765
2022-02-10,252.39812455743552,0.2572727089740585,0,0.13953345,259.95,269.2499,256.0,258.24,51319972.0,,1.192,33.88,0.558,2.94,1.765
2022-02-11,247.90812799006702,0.34702613226411905,0,0.025656434,259.16,261.52,237.73,239.49,60547198.0,,1.192,33.88,0.558,2.94,1.765
2022-02-14,243.97767700299622,0.35695751156246036,0,0.1334605,239.34,248.75,237.55,242.67,44042443.0,,1.192,33.88,0.558,2.94,1.765
2022-02-15,238.06066006839276,0.31544479198780007,1,0.9583884,249.49,265.45,247.84,264.95,70175280.0,,1.192,33.88,0.558,2.94,1.765
2022-02-16,233.63365497857333,0.22466698826378176,1,0.82749534,262.59,265.82,255.52,265.11,73267633.0,,1.192,33.88,0.558,2.94,1.765
2022-02-17,230.92680657699705,0.2088012763089038,0,0.044281192,256.3,257.85,241.65,245.07,81059508.0,,1.192,33.88,0.558,2.94,1.765
2022-02-18,231.77087489932777,0.14622218605727424,0,0.03459,246.675,249.86,231.0,236.42,76125491.0,,1.192,33.88,0.558,2.94,1.765
2022-02-22,234.61542821347714,0.09737717562888216,0,0.028555704,230.35,240.6399,230.0,233.9,62919566.0,,1.192,33.88,0.558,2.94,1.765
2022-02-23,236.66353755861522,0.1854795457514888,0,0.016826587,238.02,241.5499,223.01,223.87,56651077.0,,1.192,33.88,0.558,2.94,1.765
2022-02-24,240.76509916454555,0.2650118773202601,1,0.9684882,210.15,238.0,208.9,237.48,73580063.0,,1.192,33.88,0.558,2.94,1.765
2022-02-25,243.95525673076511,0.25513134634690837,1,0.9466837,237.21,242.17,233.81,241.57,52886551.0,,1.192,33.88,0.558,2.94,1.765
2022-02-28,248.72202381908895,0.16412181092325026,1,0.9586849,239.92,246.65,237.0701,243.85,47731861.0,,1.192,33.88,0.558,2.94,1.765
2022-03-01,252.57668779462577,0.18068682508290068,0,0.20271453,242.91,243.77,231.32,234.77,41205598.0,,1.192,33.88,0.558,2.94,1.765
2022-03-02,253.26031884595753,0.12278451373277231,1,0.6195175,237.56,244.09,234.15,242.2,38964185.0,,1.192,33.88,0.558,2.94,1.765
2022-03-03,252.41711188152433,0.17111465397606,0,0.0991847,242.615,243.2599,234.69,237.14,36509504.0,,1.192,33.88,0.558,2.94,1.765
2022-03-04,248.57624211579562,0.1791162719194238,0,0.17792444,233.84,236.8,224.82,229.36,43201070.0,,1.192,33.88,0.558,2.94,1.765
2022-03-07,245.73328668296338,0.3943029478476586,0,0.015860768,228.17,230.33,213.3,213.52,45082089.0,,1.192,33.88,0.558,2.94,1.765
2022-03-08,241.96211200624705,0.31780906030430944,1,0.5682277,213.09,223.7299,206.5,215.14,55746719.0,,1.192,33.88,0.558,2.94,1.765
2022-03-09,237.7273145620525,0.2982820906034898,1,0.96347743,223.87,232.2,222.47,230.14,49274195.0,,1.192,33.88,0.558,2.94,1.765
2022-03-10,233.55153885900975,0.37685700136108496,1,0.5489533,225.31,227.88,218.82,226.58,42806565.0,,1.192,33.88,0.558,2.94,1.765
2022-03-11,227.1072835069895,0.4474957601075752,0,0.25775915,230.22,231.45,220.46,221.0,36720857.0,,1.192,33.88,0.558,2.94,1.765
2022-03-14,222.39081222981216,0.3908511371106351,0,0.14116399,218.69,222.62,211.5901,213.3,38535424.0,,1.192,33.88,0.558,2.94,1.765
2022-03-15,220.80703720867635,0.33764084626426694,1,0.90666676,215.18,230.38,213.2201,229.73,49199569.0,,1.192,33.88,0.558,2.94,1.765
2022-03-16,220.00540012538434,0.20636224492748412,1,0.9862726,235.0,245.97,231.72,244.96,67142174.0,,1.192,33.88,0.558,2.94,1.765
2022-03-17,217.76095111340285,0.08153459955907841,1,0.986101,241.2,248.42,239.06,247.66,47194119.0,,1.192,33.88,0.558,2.94,1.765
2022-03-18,216.40423128239811,0.16686410187894501,1,0.98654234,247.99,265.6899,246.24,264.53,72788748.0,,1.192,33.88,0.558,2.94,1.765
2022-03-21,218.63351914703847,0.311745757576746,1,0.9444463,265.07,271.5199,259.67,267.34,58807971.0,,1.192,33.88,0.558,2.94,1.765
2022-03-22,222.4795695436001,0.39018016033897207,0,0.36451373,267.27,272.38,260.72,265.24,54265223.0,,1.192,33.88,0.558,2.94,1.765
2022-03-23,227.37310604423286,0.37612104849527367,0,0.10029317,261.26,266.115,255.7501,256.34,50211986.0,,1.192,33.88,0.558,2.94,1.765
2022-03-24,234.42455629676581,0.27666954607926847,1,0.9841262,261.66,283.1999,259.07,281.5,87737914.0,,1.192,33.88,0.558,2.94,1.765
2022-03-25,239.77511182099582,0.27181695486699575,1,0.7311428,278.86,283.58,272.71,276.92,57776944.0,,1.192,33.88,0.558,2.94,1.765
2022-03-28,243.08010462343694,-0.016152229727124778,1,0.9703894,277.555,282.5,272.06,282.19,42549392.0,,1.192,33.88,0.558,2.94,1.765
2022-03-29,244.69579982057215,-0.02498771793368351,1,0.9554454,286.945,289.46,279.8,286.56,48898440.0,,1.192,33.88,0.558,2.94,1.765
2022-03-30,246.41238624274732,0.039642291248890286,0,0.04616356,283.04,284.955,275.03,276.9,46348713.0,,1.192,33.88,0.558,2.94,1.765
2022-03-31,246.00870899155737,0.15335289177136058,0,0.0427398,277.82,282.48,272.7,272.86,52344022.0,,1.192,33.88,0.558,2.94,1.765
2022-04-01,245.96132182374598,0.20524539736708938,0,0.07823403,273.75,274.96,262.67,267.12,51723511.0,,1.192,33.88,0.558,2.94,1.765
2022-04-04,246.48851030737163,0.28837921623984836,1,0.8299955,267.28,275.58,266.13,273.6,39770782.0,,1.192,33.88,0.558,2.94,1.765
2022-04-05,249.30782209008933,0.2405329663098737,0,0.013182386,272.54,273.19,258.2,259.31,43093087.0,,1.192,33.88,0.558,2.94,1.765
2022-04-06,250.22318338274957,0.19755625873765184,0,0.028332027,249.34,253.0,240.03,244.07,70383256.0,,1.192,33.88,0.558,2.94,1.765
2022-04-07,247.65410231098534,0.11073680581262006,0,0.45698527,244.41,247.22,234.78,242.08,55799236.0,,1.192,33.88,0.558,2.94,1.765
